@@PPd
ver=V2.1B
Recint=10
Mem 4000, 0, 194
Memi 4049, 513, 707
Start 4001, 149842482
Finish 4002, 149844415
MaxD 4003, 27.16
Status 4004, 0
OTU 4005, 36
Descend prob 4006, 0
Gas 4010, 79, 0, 660, 1
Gas 4011, 1, 0, 60, 0
Gas 4012, 20, 0, 100, 0
Gas 4013, 68, 0, 400, 0
Gas 4014, 64, 0, 340, 0
Gas 4015, 60, 0, 300, 0
Gas 4016, 50, 0, 220, 0
Gas 4017, 47, 35, 780, 0
Gas 4018, 36, 50, 1040, 0
Gas 4019, 29, 60, 1350, 0
Tissue 4020, 96, 0
Tissue 4021, 117, 0
Tissue 4022, 124, 0
Tissue 4023, 123, 0
Tissue 4024, 118, 0
Tissue 4025, 113, 0
Tissue 4026, 109, 0
Tissue 4027, 106, 0
Tissue 4028, 105, 0
Tissue 4029, 103, 0
Tissue 4030, 100, 0
Tissue 4031, 98, 0
Tissue 4032, 96, 0
Tissue 4033, 93, 0
Tissue 4034, 91, 0
Tissue 4035, 89, 0
Profile
R0123,0208,0000,0107,M0000,T0022,A17114,B17106,C17114,D17106,E17114,F17106,G17114,H17106
R0124,0196,0000,0111,M0000,T0022,A17124,B17114,C17124,D17114,E17124,F17114,G17124,H17114
R0125,0184,0000,0122,M0000,T0022,A17146,B17134,C17146,D17134,E17146,F17134,G17146,H17134
R0126,0174,0000,0118,M0000,T0022,A17140,B17126,C17140,D17126,E17140,F17126,G17140,H17126
R0127,0158,0000,0104,M0000,T0022,A17110,B17100,C17110,D17100,E17110,F17100,G17110,H17100
R0128,0156,0000,0107,M0000,T0022,A17116,B17106,C17116,D17106,E17116,F17106,G17116,H17106
R0129,0153,0000,0122,M0000,T0022,A17148,B17132,C17148,D17132,E17148,F17132,G17148,H17132
R0130,0152,0000,0111,M0000,T0022,A17124,B17114,C17124,D17114,E17124,F17114,G17124,H17114
R0131,0144,0000,0106,M0000,T0022,A17114,B17104,C17114,D17104,E17114,F17104,G17114,H17104
R0132,0129,0000,0104,M0000,T0022,A17110,B17100,C17110,D17100,E17110,F17100,G17110,H17100
R0133,0138,0000,0113,M0000,T0022,A17128,B17118,C17128,D17118,E17128,F17118,G17128,H17118
R0134,0140,0000,0120,M0000,T0022,A17142,B17132,C17142,D17132,E17142,F17132,G17142,H17132
R0135,0140,0000,0125,M0000,T0022,A17152,B17140,C17152,D17140,E17152,F17140,G17152,H17140
R0136,0141,0000,0118,M0000,T0022,A17138,B17128,C17138,D17128,E17138,F17128,G17138,H17128
R0137,0140,0000,0117,M0000,T0022,A17136,B17126,C17136,D17126,E17136,F17126,G17136,H17126
R0138,0148,0000,0123,M0000,T0022,A17146,B17138,C17146,D17138,E17146,F17138,G17146,H17138
R0139,0143,0000,0124,M0000,T0022,A17150,B17138,C17150,D17138,E17150,F17138,G17150,H17138
R0140,0144,0000,0118,M0000,T0022,A17138,B17126,C17138,D17126,E17138,F17126,G17138,H17126
R0141,0137,0000,0113,M0000,T0022,A17128,B17118,C17128,D17118,E17128,F17118,G17128,H17118
R0142,0120,0000,0113,M0000,T0022,A17128,B17118,C17128,D17118,E17128,F17118,G17128,H17118
R0143,0109,0000,0108,M0000,T0022,A17118,B17106,C17118,D17106,E17118,F17106,G17118,H17106
R0144,0106,0000,0106,M0000,T0022,A17114,B17102,C17114,D17102,E17114,F17102,G17114,H17102
R0145,0102,0000,0116,M0000,T0022,A17136,B17122,C17136,D17122,E17136,F17122,G17136,H17122
R0146,0102,0000,0115,M0000,T0022,A17134,B17120,C17134,D17120,E17134,F17120,G17134,H17120
R0147,0099,0000,0112,M0000,T0022,A17126,B17116,C17126,D17116,E17126,F17116,G17126,H17116
R0148,0098,0000,0113,M0000,T0022,A17128,B17118,C17128,D17118,E17128,F17118,G17128,H17118
R0149,0093,0000,0114,M0000,T0022,A17130,B17120,C17130,D17120,E17130,F17120,G17130,H17120
R0150,0094,0000,0120,M0000,T0022,A17142,B17130,C17142,D17130,E17142,F17130,G17142,H17130
R0151,0092,0000,0118,M0000,T0022,A17138,B17126,C17138,D17126,E17138,F17126,G17138,H17126
R0152,0090,0000,0112,M0000,T0022,A17126,B17116,C17126,D17116,E17126,F17116,G17126,H17116
R0153,0087,0000,0113,M0000,T0022,A17128,B17116,C17128,D17116,E17128,F17116,G17128,H17116
R0154,0081,0000,0112,M0000,T0022,A17126,B17116,C17126,D17116,E17126,F17116,G17126,H17116
R0155,0079,0000,0112,M0000,T0022,A17126,B17116,C17126,D17116,E17126,F17116,G17126,H17116
R0156,0084,0000,0116,M0000,T0022,A17134,B17124,C17134,D17124,E17134,F17124,G17134,H17124
R0157,0082,0000,0124,M0000,T0022,A17148,B17140,C17148,D17140,E17148,F17140,G17148,H17140
R0158,0073,0000,0118,M0000,T0022,A17138,B17126,C17138,D17126,E17138,F17126,G17138,H17126
R0159,0075,0000,0113,M0000,T0022,A17128,B17116,C17128,D17116,E17128,F17116,G17128,H17116
R0160,0081,0000,0119,M0000,T0022,A17136,B17132,C17136,D17132,E17136,F17132,G17136,H17132
R0161,0084,0000,0121,M0000,T0023,A17138,B17138,C17138,D17138,E17138,F17138,G17138,H17138
R0162,0087,0000,0120,M0000,T0023,A17140,B17134,C17140,D17134,E17140,F17134,G17140,H17134
R0163,0084,0000,0120,M0000,T0023,A17146,B17128,C17146,D17128,E17146,F17128,G17146,H17128
R0164,0086,0000,0116,M0000,T0023,A17136,B17122,C17136,D17122,E17136,F17122,G17136,H17122
R0165,0085,0000,0115,M0000,T0023,A17134,B17120,C17134,D17120,E17134,F17120,G17134,H17120
R0166,0082,0000,0110,M0000,T0023,A17122,B17110,C17122,D17110,E17122,F17110,G17122,H17110
R0167,0073,0000,0103,M0000,T0023,A17108,B17098,C17108,D17098,E17108,F17098,G17108,H17098
R0168,0083,0000,0111,M0000,T0023,A17136,B17102,C17136,D17102,E17136,F17102,G17136,H17102
R0169,0084,0000,0110,M0000,T0023,A17124,B17108,C17124,D17108,E17124,F17108,G17124,H17108
R0170,0088,0000,0111,M0000,T0023,A17128,B17110,C17128,D17110,E17128,F17110,G17128,H17110
R0171,0089,0000,0110,M0000,T0023,A17126,B17108,C17126,D17108,E17126,F17108,G17126,H17108
R0172,0093,0000,0118,M0000,T0023,A17130,B17106,C17130,D17106,E17130,F17106,G17130,H17106
R0173,0096,0000,0118,M0000,T0023,A17132,B17110,C17132,D17110,E17132,F17110,G17132,H17110
R0174,0097,0000,0117,M0000,T0023,A17134,B17106,C17134,D17106,E17134,F17106,G17134,H17106
R0175,0090,0000,0109,M0000,T0023,A17118,B17098,C17118,D17098,E17118,F17098,G17118,H17098
R0176,0081,0000,0096,M0000,T0023,A17086,B17084,C17086,D17084,E17086,F17084,G17086,H17084
